Kepler ID,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination
9851126,19 55 10.877,+46 40 13.61,135.854358,8.480303579,45646.1,7.4039,1.52191,0.476,87.17,0.076,0,,0.199,9.63,17.068,761,5378,4.566,-0.18,0.786,,,q1_q16_stellar,1.11111E+15,123,1,0.106
9851142,19 55 12.048,+46 39 55.94,135.8545613,8.480303742,83127.4,7.42423,1.64242,0.228,88.8,0.095,0,,0.269,10.893,64.845,1505,7059,3.946,-0.14,2.21,,,q1_q16_stellar,1.11111E+15,123,1,0.277
9851226,19 55 17.410,+46 39 00.97,135.8544,8.480262,1360,5.9209,,0.9,76.2,0.081,0,,0.041,3.84,4.5,914,5934,4.44,,0.99,0.99,4,Pinsonneault,,,1,
9851271,19 55 20.003,+46 39 16.31,135.8403,8.480565,622,5.4197,,0.01,89.95,0.08,0,,0.022,12.2,2.6,951,5880,4.36,,1.07,0.96,7.3,Pinsonneault,,,1,
9851360,19 55 26.140,+46 41 49.95,135.81891,8.4804651,214.4,6.57,0.1,0.3,88,0.073,0,,0.013,9.6,1.08,781,5555,4.554,-0.74,0.737,,,q1_q16_stellar,1.11111E+15,124,1,0.525
9851638,19 55 46.392,+46 40 47.18,226.8617,351.238145,1365,4.38,0.28,0.69,89.92,0.83,0,,0.036,475,2.47,185.6,4828,4.63,-0.62,0.63,,,q1_q16_stellar,1.11011E+12,3,1,0.349
9851662,19 55 48.076,+46 41 34.08,135.5242,15.05417,220,4.312,,0.13,89.95,0.113,0,,0.013,27,1.4,709,5518,4.4,,0.96,0.845,12.8,Pinsonneault,,,1,
9851845,19 56 02.351,+46 41 05.06,131.5077,1.081988,38,2.6,0.07,0.87,57,0.019,0,,0.007,1.6,0.59,1509,,,,0.812,,,,,740,1,0.5
9851943,19 56 09.705,+46 40 13.32,132.57355,1.081986602,196.7,3,0.235,0.903,45.2,0.018,0,,0.016,1.281,1.229,1365,4938,4.569,-0.26,0.718,,,q1_q16_stellar,1.11111E+15,967,1,0.995
9851970,19 56 11.352,+46 41 08.05,132.59349,1.081973642,135.1,3.33,0.209,0.898,39.4,0.018,0,,0.013,1.162,1.038,1385,4965,4.555,-0.22,0.736,,,q1_q16_stellar,1.11111E+15,968,1,0.802
9872283,18 45 49.724,+46 44 47.30,133.72378,3.1268651,797,1.1864,,0.2,89.38,0.037,0,,0.025,20.25,1.8,879,4735,4.63,,0.7,0.68,14,Pinsonneault,,,1,
9872292,18 45 50.815,+46 47 23.62,136.6973,10.19144,65,6.4902,,0.008,89.95,0.094,0,,0.007,12.1,0.82,922,6063,4.372,,1.116,1.071,,J-K,,,1,
9872831,18 47 35.354,+46 43 21.59,133.64839,5.49542107,100.2,2.617,0.025,0.2,89.4,0.061,0,,0.009,16,1.4,1294,6157,4.159,-0.26,1.392,,,q1_q16_stellar,1.11111E+14,238,1,0.507
9873254,18 48 51.101,+46 43 04.15,133.1147,3.601506,66,1.3196,,0.75,87.09,0.047,0,,0.008,14,0.95,1201,5686,4.41,,1.077,1.098,2.8,SPC,,,1,
9873254,18 48 51.101,+46 43 04.15,175.7916,14.707512,265,3.1581,,0.11,89.95,0.121,0,,0.015,36,1.74,748,5686,4.41,,1.077,1.098,2.8,SPC,,,1,
9873759,18 50 28.330,+46 47 15.08,136.19002,4.9946809,98.7,3.139,0.028,0,90,0.055,0,,0.009,12.3,0.8,917,5406,4.569,0.02,0.819,,,q1_q16_stellar,1.11111E+15,261,1,1
9875101,18 53 57.935,+46 45 28.40,328.15854,212.769068,904,2.58,0.19,0.79,89.89,0.646,0,,0.031,419,2.76,255.3,5122,4.505,0.02,0.824,,,q1_q16_stellar,1.11111E+15,6,1,0.081
9875711,18 55 27.847,+46 47 22.52,175.64499,8.360847,2122,2.8178,,0.75,87.66,0.07,0,,0.046,16.6,3.17,611,4628,4.66,,0.628,0.654,14,Pinsonneault,,,1,
9880190,19 05 56.074,+46 45 09.44,133.0547,4.551433,171,2.2709,,0.6,87.09,0.05,0,,0.012,12.5,1.03,909,5284,4.59,,0.76,0.824,4.5,Pinsonneault,,,1,
9880467,19 06 37.449,+46 47 00.75,151.242,108.5277,559,7.2133,,0.52,89.95,0.555,0,,0.022,101,30,990,4746,2.54,,12.4,1.94,1.23,SPC,,,2,
9880467,19 06 37.449,+46 47 00.75,171.0311,8.973505,804,3.0721,,0.56,88.24,0.105,0,,0.027,19.3,36.2,2276,4746,2.54,,12.4,1.94,1.23,SPC,,,2,
9881077,19 08 02.183,+46 47 45.96,135.6306,24.40015,967,2.774,,0.91,88.24,0.142,0,,0.035,30.3,2.38,420,4575,4.67,,0.616,0.643,13.9,Pinsonneault,,,1,
9881660,19 09 28.169,+46 46 07.14,154.48126,65.3556225,1228,2.463,0.369,0.882,89.55,0.289,0,,0.039,111,3.24,337.2,4703,4.55,0.2,0.764,,,q1_q16_stellar,1.11111E+12,17,1,0.797
9881662,19 09 28.674,+46 46 05.59,172.6615,3.254282,158,2.9911,,0.556,85.37,0.046,0,,0.012,7.1,1.53,1378,6206,4.39,,1.166,1.207,0.88,SPC,,,2,
9881662,19 09 28.674,+46 46 05.59,189.6005,91.3525,185,8.3551,,0.645,89.38,0.423,0,,0.013,65,1.68,455,6206,4.39,,1.166,1.207,0.88,SPC,,,2,
9883311,19 13 15.198,+46 46 17.15,146.8504,30.52309,2291,2.6534,,0.99,88.24,0.184,0,,0.079,37,6.9,506,5512,4.59,,0.8,0.899,0.8,Pinsonneault,,,1,
9883606,19 13 52.581,+46 47 01.25,134.19071,4.34193309,76.9,2.608,0.021,0.1,90,0.053,0,,0.008,12.8,0.96,1237,6164,4.378,-0.12,1.09,,,q1_q16_stellar,1.11111E+15,298,1,0.973
9884104,19 14 57.356,+46 45 45.22,141.9789,47.90421,366,5.7124,,0.684,89.38,0.272,0,,0.019,48,2.67,561,5788,4.27,,1.31,1.171,4,SPC,,,3,
9884104,19 14 57.356,+46 45 45.22,147.295,22.71456,549,5.7705,,0.3,89.38,0.166,0,,0.021,29.4,3.07,718,5788,4.27,,1.31,1.171,4,SPC,,,3,
9884104,19 14 57.356,+46 45 45.22,169.8581,4.585504,383,3.3225,,0.35,88.24,0.057,0,,0.018,10.1,2.58,1225,5788,4.27,,1.31,1.171,4,SPC,,,3,
9885417,19 17 41.748,+46 43 34.21,131.627336,0.689982107,90.2,1.2798,0.0148,0.5,82,0.015,0,,0.009,3.61,1.679,2303,4854,3.939,0.56,1.749,,,q1_q16_stellar,1.11111E+15,1902,1,1
9886221,19 19 24.792,+46 47 13.74,170.7979,2.992664,119,1.8191,,0.24,88.81,0.04,0,,0.01,11.8,0.91,1153,5693,4.56,,0.84,0.95,0.5,Pinsonneault,,,1,
9886224,19 19 25.657,+46 47 23.74,131.8872894,2.99267995,123892,2.54758,0.6131,0.086,89.58,0.04,0,,0.314,11.771,63.044,1476,4927,3.883,0.16,1.837,,,q1_q16_stellar,1111111,198,1,0.582
9886255,19 19 28.711,+46 43 46.96,182.047,105.9577,2482,7.1837,,0.54,89.95,0.413,0,,0.047,101,3.74,310,5273,4.63,,0.73,0.836,0.7,Pinsonneault,,,1,
9886361,19 19 41.148,+46 44 40.42,134.4549,7.031417,92,5.8595,,0.26,88.24,0.075,0,,0.009,9,1,1045,6303,4.44,,1.06,1.14,0.26,Pinsonneault,,,4,
9886361,19 19 41.148,+46 44 40.42,140.716,54.28091,152,5.4166,,0.61,89.38,0.293,0,,0.012,62,1.35,529,6303,4.44,,1.06,1.14,0.26,Pinsonneault,,,4,
9886361,19 19 41.148,+46 44 40.42,144.16996,13.61168764,98.3,7.745,0.076,0.28,88.7,0.115,0,,0.009,13,1.106,833.5,6086,4.389,0.06,1.111,,,q1_q16_stellar,1.11111E+15,92,4,0.973
9886361,19 19 41.148,+46 44 40.42,146.8311,24.5599825,63.4,7.649,0.06,0.1,90,0.171,0,,0.007,24,0.88,684.6,6086,4.389,0.06,1.111,,,q1_q16_stellar,1.11111E+15,46,4,0.191
9886661,19 20 12.268,+46 42 48.14,133.2118,5.082709,256,1.8732,,0.67,87.66,0.058,0,,0.016,15.8,1.6,990,5578,4.5,,0.938,1.018,1.6,SPC,,,1,
9887224,19 21 12.708,+46 47 26.92,132.2587,0.8746291,78,1.9629,,0.02,89.38,0.016,0,,0.008,3.48,0.64,1516,5046,4.57,,0.742,0.739,14,Pinsonneault,,,1,
9892471,19 30 07.500,+46 43 43.32,135.0562236,8.268082378,77682.9,3.48249,2.789,0.896,87.25,0.08,0,,0.366,18.687,36.79,863,5749,4.502,0.02,0.922,,,q1_q16_stellar,1.11111E+14,155,1,0.342
9892816,19 30 42.737,+46 43 36.16,131.75052,1.644226106,46.9,2.761,0.0197,0.34,85.5,0.029,0,,0.006,4.31,0.82,1821,6475,4.375,-0.06,1.178,,,q1_q16_stellar,1.11111E+15,737,4,0.895
9892816,19 30 42.737,+46 43 36.16,132.6668,15.170189,236,4.2185,,0.921,85.37,0.127,0,,0.017,11.85,2.06,849,6464,4.41,,1.12,1.19,0.24,Pinsonneault,,,4,
9892816,19 30 42.737,+46 43 36.16,136.4553,39.45988,276,8.1887,,0.815,87.66,0.241,0,,0.017,22.4,2.08,616,6464,4.41,,1.12,1.19,0.24,Pinsonneault,,,4,
9892816,19 30 42.737,+46 43 36.16,141.98011,26.235108,193.6,2.654,0.07,0.7,89.27,0.184,0,,0.014,55,1.757,723,6475,4.375,-0.06,1.178,,,q1_q16_stellar,1.11111E+15,39,4,0.991
9892856,19 30 46.421,+46 47 38.01,133.73945,2.406553335,372.5,1.8059,0.034,0.26,88.5,0.037,0,,0.018,10,2.151,1483,6173,4.429,0.21,1.108,,,q1_q16_stellar,1.11111E+15,542,1,0.754
9893278,19 31 24.939,+46 46 25.50,159.669,182.2842,385,9.1,0.2,0,90,0.602,0,,0.018,153,1.9,311,,,,0.953,,,,,5,1,0.502
9893318,19 31 28.762,+46 44 30.69,145.2391,18.0166,562,4.0421,,0.87,87.09,0.139,0,,0.025,18.7,3,767,6242,4.41,,1.08,1.1,1.6,Pinsonneault,,,1,
9893468,19 31 44.744,+46 45 10.88,174.6495,201.33802,127.3,9.07,0.25,0.78,89.6,0.727,0,,0.011,110,1.973,431,6582,4.132,-0.22,1.598,,,q1_q16_stellar,1.11111E+15,7,1,0.368
9895004,19 34 18.311,+46 46 31.70,170.32122,2.2508261,532,1.115,,0.62,87.09,0.033,0,,0.022,12.5,2.67,1473,5776,4.34,,1.1,0.976,7.9,SME,,,1,
9895006,19 34 18.662,+46 44 10.82,133.756,10.56156,223,2.8606,,0.81,87.09,0.088,0,,0.015,17.3,1.56,779,5437,4.42,,0.93,0.822,14,Pinsonneault,,,1,
9895709,19 35 29.436,+46 42 53.82,133.1245,1.8189295,366,1.6739,,0.35,87.66,0.03,0,,0.017,8,1.9,1571,6170,4.48,,1,1.09,0.3,Pinsonneault,,,1,
9896018,19 35 57.290,+46 43 04.88,132.76168,3.59652274,164,2.435,0.165,0.9,80.2,0.046,0,,0.014,5.3,1.608,1310,6190,4.393,-0.16,1.068,,,q1_q16_stellar,1.11111E+15,365,3,0.179
9896018,19 35 57.290,+46 43 04.88,133.2741,2.729679,127,2.3122,,0.03,89.95,0.039,0,,0.01,9.1,1.23,1441,6180,4.4,,1.09,1.08,2.5,Pinsonneault,,,3,
9896018,19 35 57.290,+46 43 04.88,134.8815,10.30147601,169.1,4.109,0.048,0,90,0.094,0,,0.012,19,1.39,923,6190,4.393,-0.16,1.068,,,q1_q16_stellar,1.11111E+15,113,3,0.342
9896435,19 36 30.183,+46 47 52.00,146.258251,18.07658588,82195,3.1649,2.7,0.902,88.88,0.123,0,,0.387,45.978,32.3,533.5,4848,4.55,0.06,0.764,,,q1_q16_stellar,1001111,25,1,1.00E-04
9896438,19 36 30.689,+46 47 48.65,146.25147,18.0767097,38179,3.169,1.36,0.829,88.77,0.135,0,,0.212,38.53,23.15,694.4,5780,4.438,0,1,,,Solar,1001111,25,1,0.665
9896558,19 36 40.518,+46 42 52.60,190.4604,153.356672,416.1,9.35,1.04,0.907,89.12,0.554,0,,0.022,59,2.601,377.2,6126,4.356,-0.3,1.079,,,q1_q16_stellar,1.1101E+15,6,2,0.272
9896558,19 36 40.518,+46 42 52.60,198.1923,67.66919,915,10.1638,,0.783,88.81,0.332,0,,0.031,34.1,3.8,500,6148,4.36,,1.13,1.06,3.7,Pinsonneault,,,2,
9897364,19 37 49.365,+46 44 36.82,186.7135,64.273635,1307.5,13.78,4.533,0.953,86.34,0.334,0,,0.042,14.95,6.263,570,6362,4.238,-0.02,1.378,,,q1_q16_stellar,1.10001E+11,6,1,0.789
9898017,19 38 47.270,+46 43 12.68,133.803,2.29792687,89.8,3.029,0.042,0.6,82.7,0.035,0,,0.009,4.71,1.027,1526,6363,4.444,-0.26,1.035,,,q1_q16_stellar,1.11111E+15,570,1,0.909
9898364,19 39 19.277,+46 44 03.65,134.47174,7.1323645,698,2.4372,,0.99,80.79,0.085,0,,0.043,6.3,9.3,1591,7523,4.07,,1.96,1.64,1.27,Pinsonneault,,,1,
9898447,19 39 28.052,+46 47 26.02,133.3975,2.3775217,32,2.2927,,0.37,87.09,0.034,0,,0.005,7.5,0.47,1224,5632,4.57,,0.83,0.934,0.4,Pinsonneault,,,1,
9899065,19 40 24.602,+46 43 58.52,132.06414,1.332545513,179.7,2.93,0.213,0.901,56.2,0.02,0,,0.015,1.62,0.992,1262.3,5157,4.641,-1,0.62,,,q1_q16_stellar,1.11111E+12,830,1,0.081
9899141,19 40 32.344,+46 46 10.74,132.0251,1.332642,14.4,4,0.018,0.5,78,0.022,0,,0.004,2.2,0.4,1672,,,,1.042,,,,,735,1,0.069
9899181,19 40 36.123,+46 46 20.30,132.0592,1.3325472,28,3.1847,,0.12,87.66,0.021,0,,0.005,3.2,0.39,1231,4636,4.526,,0.761,0.71,,J-K,,,1,
9899181,19 40 36.123,+46 46 20.30,139.012,18.94,9,5.6448,,0.51,88.81,0.124,0,,0.003,22,0.24,507,4636,4.526,,0.761,0.71,,J-K,,,1,
9899217,19 40 38.877,+46 45 45.83,132.05066,1.332552518,137.7,4.23,0.086,0.67,68.5,0.023,0,,0.011,1.83,1.251,1782,6150,4.41,-0.4,1.004,,,q1_q16_stellar,1.11111E+15,986,1,0.925
9899233,19 40 40.071,+46 45 15.63,132.02083,1.33262168,111.3,3.69,0.226,0.907,42.6,0.024,0,,0.011,1.232,1.251,1719,6077,4.471,-0.04,0.999,,,q1_q16_stellar,1.11111E+15,987,1,0.992
9899280,19 40 44.546,+46 47 12.15,133.38111,1.3325655,693,4.2268,,0.03,89.38,0.02,0,,0.023,2.51,1.55,1105,4541,4.67,,0.609,0.637,13.9,Pinsonneault,,,1,
9899315,19 40 47.959,+46 43 54.23,132.09684,1.332496319,100.8,4.81,0.054,0.42,78,0.024,0,,0.009,1.94,0.971,1692,6089,4.495,-0.18,0.95,,,q1_q16_stellar,1.11111E+15,985,1,0.877
9899352,19 40 50.486,+46 44 57.56,132.0503,1.33256,235,4.2224,,0.028,89.38,0.023,0,,0.014,2.513,1.26,1514,5688,4.57,,0.84,0.944,0.4,Pinsonneault,,,1,
9899355,19 40 50.647,+46 45 26.02,354.58651,1.332567,1372,4.1106,,0.13,87.09,0.024,0,,0.033,2.61,2.8,1441,5734,4.67,,0.78,1.03,,KIC,,,1,
9899414,19 40 54.456,+46 46 22.33,132.05885,1.33254531,139.2,1.86,0.022,0.32,86,0.024,0,,0.011,5.2,1.158,1693,6046,4.486,-0.08,0.972,,,q1_q16_stellar,1.11111E+12,829,1,0.668
9899483,19 41 00.930,+46 45 40.90,132.0528,1.332553,150,3.795,,0.029,89.38,0.026,0,,0.011,2.7,1.7,2212,6768,4.24,,1.43,1.3,1.7,Pinsonneault,,,1,
9899505,19 41 02.944,+46 46 52.97,132.0534,1.3325576,1006,4.2845,,0.014,89.95,0.024,0,,0.028,2.508,2.6,1534,5835,4.6,,0.85,1.05,,KIC,,,1,
9899514,19 41 03.398,+46 44 45.39,132.08221,1.332523384,167.4,3.06,0.035,0,90,0.022,0,,0.011,3.4,1.1,1420,5122,4.469,0.21,0.881,,,q1_q16_stellar,1.11111E+12,831,1,0.988
9899607,19 41 10.825,+46 46 33.03,132.00996,1.332599883,97,3.96,0.038,0.2,85,0.024,0,,0.009,2.52,0.956,1703,6091,4.487,-0.14,0.967,,,q1_q16_stellar,1.11111E+15,986,1,0.5
9899630,19 41 12.649,+46 46 19.26,132.03732,1.332572338,116,3.95,0.039,0.1,87,0.024,0,,0.01,2.58,1.023,1680,6039,4.493,-0.14,0.951,,,q1_q16_stellar,1.11111E+15,986,1,0.117
9902856,19 45 40.225,+46 43 55.28,277.3263,135.91248,9187,5.5354,,0.93,89.38,0.531,0,,0.118,119,13.1,375,6158,4.46,,1.01,1.084,0.8,Pinsonneault,,,1,
9904006,19 47 12.825,+46 44 28.14,138.01771,8.48651429,116.5,5.384,0.213,0.853,82.5,0.083,0,,0.011,6.55,1.438,1048,6327,4.327,-0.14,1.175,,,q1_q16_stellar,1.11111E+15,120,3,0.49
9904006,19 47 12.825,+46 44 28.14,142.19197,20.1889516,97.5,6.236,0.058,0.2,89.6,0.148,0,,0.009,25,1.17,785,6327,4.327,-0.14,1.175,,,q1_q16_stellar,1.11111E+15,48,3,0.816
9904006,19 47 12.825,+46 44 28.14,180.7501,55.18815,359,9.381,,0.771,88.81,0.296,0,,0.019,30,2.55,568,6321,4.31,,1.23,1.14,2.95,Pinsonneault,,,3,
9904059,19 47 16.253,+46 46 53.43,158.0681,102.9667,1800,14.7382,,0.85,88.24,0.476,0,,0.045,32.5,15.2,566,5043,3.59,,3.09,1.357,3.94,SPC,,,1,
9907129,19 50 50.779,+46 46 04.88,140.375,9.70542,134,6.7463,,0.81,83.08,0.092,0,,0.012,6.6,1.46,962,6227,4.37,,1.13,1.1,2.59,Pinsonneault,,,1,
9907505,19 51 16.304,+46 45 51.16,142.4611739,39.20680691,199455,6.30753,3.53,0.729,89.33,0.222,0,,0.505,62.516,47.42,517,5945,4.545,-0.3,0.861,,,q1_q16_stellar,1.1111E+14,23,1,0.624
9908486,19 52 28.001,+46 43 19.05,138.77562,36.6090521,1024.1,1.593,0.045,0.1,89.96,0.271,0,,0.029,179,50.1,1623,4770,2.319,-0.34,16.114,,,q1_q16_stellar,1.11001E+15,11,1,0.459
9909735,19 53 55.877,+46 47 37.04,133.0899,11.815018,979,2.7429,,0.853,87.66,0.101,0,,0.033,19.2,5,950,5812,4.14,,1.39,0.98,9.8,Pinsonneault,,,2,
9909735,19 53 55.877,+46 47 37.04,134.08119,4.6627227,1582,2.8215,,0.64,86.52,0.054,0,,0.038,10.3,5.8,1299,5812,4.14,,1.39,0.98,9.8,Pinsonneault,,,2,
9910043,19 54 16.728,+46 45 14.30,160.2597,39.4015589,388.3,5.59,0.14,0.5,89.4,0.217,0,,0.019,47,1.61,499,5911,4.581,-0.52,0.794,,,q1_q16_stellar,1.11111E+15,27,1,0.407
9910828,19 55 11.052,+46 43 22.29,178.281,50.8776,334,4.6,0.1,0,90,0.257,0,,0.017,83,1.5,434,,,,0.823,,,,,16,1,0.364
9910942,19 55 17.988,+46 42 48.71,135.85288,8.48030875,43.4,5.995,0.038,0.2,88.7,0.082,0,,0.006,10.6,1.114,1244,6250,4.004,-0.44,1.676,,,q1_q16_stellar,1.11111E+15,123,1,0.292
9911112,19 55 29.106,+46 45 07.13,131.8734939,1.166871309,19560.1,1.5,0.175576,0.1,89.14,0.028,0,,0.131,6.696,30.402,3457.6,8982,4.111,0.07,2.123,,,q1_q16_stellar,101,137,1,-1
9911882,19 56 18.787,+46 47 10.18,136.1346,1.5956359,366,1.3514,,0.22,88.81,0.026,0,,0.017,9.2,1.59,1432,5701,4.56,,0.84,0.95,0.4,Pinsonneault,,,1,
9932970,18 46 28.528,+46 48 51.12,159.0622,52.97116,4097,3.3807,,1.13,88.81,0.254,0,,0.21,53,18,400,5181,4.55,,0.78,0.77,11.9,Pinsonneault,,,1,
9933600,18 48 27.407,+46 48 59.72,260.364,230.705789,426.9,2.69,0.2,0.86,89.87,0.726,0,,0.022,366,2.32,309.1,6011,4.431,-0.26,0.986,,,q1_q16_stellar,1.11111E+15,4,1,-1
9934274,18 50 19.717,+46 48 55.84,136.18645,4.99472905,48.5,3.325,0.123,0.898,80.1,0.06,0,,0.007,5.2,1.129,1354,6403,4.224,-0.14,1.387,,,q1_q16_stellar,1.11111E+15,261,1,0.08
9935642,18 53 49.834,+46 49 10.34,138.11081,9.33956646,246.3,1.452,0.022,0.3,89.7,0.084,0,,0.014,48,1.72,882,5516,4.308,0.08,1.101,,,q1_q16_stellar,1.11111E+15,141,1,0.031
9935983,18 54 41.631,+46 49 21.79,289.32692,161.650224,293.2,2.605,0.04012,0,90,0.565,0,,0.016,481.4,1.43,314.2,5850,4.556,-0.3,0.838,,,q1_q16_stellar,1.11111E+15,8,1,1
9936080,18 54 53.826,+46 52 44.80,136.28691,19.5650811,61.2,4.453,0.033,0.2,89.7,0.151,0,,0.007,33,1.1,852,6350,4.225,-0.06,1.394,,,q1_q16_stellar,1.11111E+15,66,1,0.737
9936080,18 54 53.826,+46 52 44.80,346.631,355.828,145,6,0.1,0,90,0.983,0,,0.011,455,1.2,257.2,,,,1,,,,,3,1,0.742
9940565,19 05 01.545,+46 53 33.61,135.06124,2.13932606,5837,2.0835,,0.98,72.77,0.029,0,,0.12,3.27,8.62,1001,4773,4.64,,0.656,0.691,11,Pinsonneault,,,1,
9941066,19 06 20.493,+46 52 15.35,137.2441,5.870719,532,2.4586,,0.69,87.09,0.053,0,,0.022,13.8,1.37,613,4280,4.71,,0.558,0.587,13.9,Pinsonneault,,,1,
9941136,19 06 31.362,+46 50 36.13,392.8476,376.236417,211.8,5,0.09,0.5,89.94,1.012,0,,0.014,506,1.43,254.2,5916,4.463,-0.14,0.96,,,q1_q16_stellar,1.11111E+15,4,1,0.973
9941387,19 07 15.945,+46 53 03.73,141.257821,27.65913391,326835,2.5,0.839399,0.1,89.95,0.17,0,,0.5,126.498,41.958,499.6,5317,4.595,-0.14,0.769,,,q1_q16_stellar,1.11111E+15,0,1,-1
9941550,19 07 36.834,+46 48 58.83,496.42378,476.728438,1028,9.455,0.375,0.52,89.91,1.319,0,,0.03,341,24.26,530.1,5068,2.827,-0.62,7.417,,,q1_q16_stellar,1.11111E+15,3,1,0.835
9941662,19 07 53.086,+46 52 06.09,120.565126,1.7635877,4633,3.1666,,0.35,85.37,0.038,0,,0.078,4.4,23,3370,9071,3.93,,2.7,2.27,0.58,Pinsonneault,,,1,
9941859,19 08 24.265,+46 53 47.33,140.1926,96.672,999,5.9842,,0.72,89.38,0.397,0,,0.031,91,3.6,407,5674,4.34,,1.05,0.89,11.3,Pinsonneault,,,3,
9941859,19 08 24.265,+46 53 47.33,145.028,20.5528,736,2.4541,,0.9,88.24,0.141,0,,0.03,33,3.4,683,5674,4.34,,1.05,0.89,11.3,Pinsonneault,,,3,
9941859,19 08 24.265,+46 53 47.33,176.6811,9.576715,716,3.3828,,0.48,88.81,0.085,0,,0.025,19.5,2.9,880,5674,4.34,,1.05,0.89,11.3,Pinsonneault,,,3,
9942658,19 10 17.666,+46 49 19.77,144.314,21.7999574,135.3,4.59,0.26,0.889,87.1,0.155,0,,0.012,17.6,1.307,674,6122,4.487,-0.18,0.964,,,q1_q16_stellar,1.11111E+15,60,1,0.787
9943435,19 12 07.566,+46 49 39.18,131.52294,0.7776648,205,1.2213,,0.67,79.64,0.016,0,,0.014,3.8,1.32,1880,5791,4.55,,0.87,0.975,0.4,Pinsonneault,,,1,
9945370,19 16 34.248,+46 48 46.40,134.7871,37.94523,1057,4.6628,,0.914,88.24,0.221,0,,0.036,30,3.5,520,5866,4.54,,0.89,0.997,0.4,Pinsonneault,,,1,
9946525,19 19 08.694,+46 51 31.65,133.8171,1.7293718,474,1.7387,,0.245,88.24,0.026,0,,0.019,7.55,1.65,1249,5187,4.55,,0.78,0.777,11.2,Pinsonneault,,,3,
9946525,19 19 08.694,+46 51 31.65,170.08073,51.846913,9881,4.7573,,0.661,89.38,0.25,0,,0.096,72.8,8.1,403,5187,4.55,,0.78,0.777,11.2,Pinsonneault,,,3,
9946525,19 19 08.694,+46 51 31.65,173.7174,4.1800659,1740,2.4389,,0.01,89.95,0.047,0,,0.037,13.6,3.1,929,5187,4.55,,0.78,0.777,11.2,Pinsonneault,,,3,
9947389,19 20 35.339,+46 48 10.34,142.1062,284.727531,390.1,9.74,0.17,0,90,0.808,0,,0.018,226,1.88,278.6,5802,4.414,-0.3,0.957,,,q1_q16_stellar,1.11111E+15,5,1,0.451
9947653,19 21 02.234,+46 53 06.39,163.7136,37.9035095,109.1,9.681,0.35,0.841,87.13,0.224,0,,0.011,16.8,2.346,693,5303,3.87,-0.04,1.964,,,q1_q16_stellar,1.11111E+15,34,1,0.019
9948002,19 21 42.070,+46 53 23.78,214.125125,101.2633643,75315.8,17.839,16.12,0.916,88.81,0.434,0,,0.367,43.995,42.543,435,6309,4.413,-0.2,1.062,,,q1_q16_stellar,1.11111E+15,13,1,0
9950316,19 25 32.915,+46 52 54.05,151.062,57.1036,190,10.3253,,0.53,89.38,0.284,0,,0.013,36,1.15,423,5629,4.57,,0.82,0.932,0.4,Pinsonneault,,,1,
9950612,19 26 01.480,+46 53 44.67,133.784,4.159821,161,1.4533,,0.09,89.95,0.045,0,,0.011,22,0.81,789,4689,4.66,,0.655,0.717,6,SPC,,,4,
9950612,19 26 01.480,+46 53 44.67,146.9134,28.12296,190,2.7618,,0.01,89.95,0.162,0,,0.012,79,0.88,416,4689,4.66,,0.655,0.717,6,SPC,,,4,
9950612,19 26 01.480,+46 53 44.67,166.5382,45.90403,314,2.8193,,0.51,89.95,0.225,0,,0.017,109,1.18,353,4689,4.66,,0.655,0.717,6,SPC,,,4,
9950612,19 26 01.480,+46 53 44.67,171.01438,9.034208,578,1.5113,,0.63,88.81,0.076,0,,0.023,37,1.64,607,4689,4.66,,0.655,0.717,6,SPC,,,4,
9953491,19 31 01.333,+46 48 42.62,154.1556,362.065139,1113,15.11,0.44,0.1,90,0.911,0,,0.03,188,2.28,203.6,5271,4.636,-0.4,0.698,,,q1_q16_stellar,1.11111E+15,4,1,0.405
9953575,19 31 08.621,+46 48 30.28,154.175,362.634,349,12.5,0.2,0,90,0.965,0,,0.017,223,3,305,,,,1.631,,,,,3,1,0.416
9954225,19 32 17.856,+46 53 59.92,132.0047439,1.340698481,633020,1.5,0.285135,0.1,89.32,0.024,0,,0.232,8.387,30.978,2004.6,6332,4.26,-0.42,1.222,,,q1_q16_stellar,1,0,1,-1
9955262,19 34 10.078,+46 49 19.70,154.7098,77.47848,1294,10.8692,,0.754,88.81,0.408,0,,0.036,38.7,8.6,684,6691,3.94,,2.19,1.51,2.05,Pinsonneault,,,1,
9955598,19 34 43.008,+46 51 09.94,179.0828,68.95803,118,2.9869,,0.76,89.38,0.316,0,,0.011,117,1.12,410,5365,4.43,,0.947,0.88,11.4,SME,,,1,
9956082,19 35 31.538,+46 50 19.96,134.70333,3.74030254,164.7,2.604,0.159,0.888,80.5,0.049,0,,0.014,5.4,1.54,1265,6225,4.45,-0.12,1.031,,,q1_q16_stellar,1.11111E+15,349,1,0.033
9957351,19 37 24.983,+46 50 27.06,131.9468,0.9910296,4646,1.5,0.1,0,89,0.018,0,,0.061,5,5.9,1420.4,,,,0.889,,,,,93,1,1
